Akun;Kelompok;Jenis;Objek;Rincian Objek;Sub Rincian Objek;Uraian Akun
8;1;01;03;02;010;"Beban Insentif bagi ASN atas Pemungutan
Retribusi Jasa Umum-Pengolahan Limbah Cair"
8;1;01;03;02;011;"Beban Insentif bagi ASN atas Pemungutan
Retribusi Jasa Umum-Pelayanan Tera/Tera
Ulang"
8;1;01;03;02;012;"Beban Insentif bagi ASN atas Pemungutan
Retribusi Jasa Umum-Pelayanan Pendidikan"
8;1;01;03;02;013;"Beban Insentif bagi ASN atas Pemungutan
Retribusi Jasa Umum-Pengawasan dan
Pengendalian Menara Telekomunikasi"
8;1;01;03;02;014;"Beban Insentif bagi ASN atas Pemungutan
Retribusi Jasa Usaha -Pemakaian Kekayaan
Daerah"
8;1;01;03;02;015;"Beban Insentif bagi ASN atas Pemungutan
Retribusi Jasa Usaha -Pasar Grosir dan/atau
Pertokoan"
8;1;01;03;02;016;"Beban Insentif bagi ASN atas Pemungutan
Retribusi Jasa Usaha-Penyediaan Tempat
Pelelangan"
8;1;01;03;02;017;"Beban Insentif bagi ASN atas Pemungutan
Retribusi Jasa Usaha-Terminal"
8;1;01;03;02;018;"Beban Insentif bagi ASN atas Pemungutan
Retribusi Jasa Usaha-Tempat Khusus Parkir"
8;1;01;03;02;019;"Beban Insentif bagi ASN atas Pemungutan
Retribusi Jasa Usaha-Tempat Penginapan/
Pesanggrahan/Vila"
8;1;01;03;02;020;"Beban Insentif bagi ASN atas Pemungutan
Retribusi Jasa Usaha-Rumah Potong Hewan"
8;1;01;03;02;021;"Beban Insentif bagi ASN atas Pemungutan
Retribusi Jasa Usaha-Pelayanan Kepelabuhan"
8;1;01;03;02;022;"Beban Insentif bagi ASN atas Pemungutan
Retribusi Jasa Usaha-Tempat Rekreasi dan"
8;1;01;03;02;023;"Beban Insentif bagi ASN atas Pemungutan
Retribusi Jasa Usaha-Penyeberangan Air"
8;1;01;03;02;024;"Beban Insentif bagi ASN atas Pemungutan
Retribusi Jasa Usaha-Penjualan Produksi
Usaha Daerah"
8;1;01;03;02;025;"Beban Insentif bagi ASN atas Pemungutan
Retribusi Daerah-Izin Mendirikan Bangunan"
8;1;01;03;02;026;"Beban Insentif bagi ASN atas Pemungutan
Retribusi Perizinan Tertentu-Izin Tempat
Penjualan Minuman Beralkohol"
8;1;01;03;02;027;"Beban Insentif bagi ASN atas Pemungutan
Retribusi Perizinan Tertentu-Izin Trayek untuk
Menyediakan Pelayanan Angkutan Umum"
8;1;01;03;02;028;"Beban Insentif bagi ASN atas Pemungutan
Retribusi Perizinan Tertentu-Izin Usaha
Perikanan"
8;1;01;03;02;029;"Beban Insentif bagi ASN atas Pemungutan
Retribusi Perizinan Tertentu-Pengendalian Lalu
Lintas"
8;1;01;03;02;030;"Beban Insentif bagi ASN atas Pemungutan
Retribusi Perizinan Tertentu-Perpanjangan Izin
Mempekerjakan Tenaga Kerja Asing (IMTA)"
8;1;01;03;03;;Beban Tunjangan Profesi Guru (TPG) PNSD
8;1;01;03;03;001;Beban TPG PNSD
8;1;01;03;04;;Beban Tunjangan Khusus Guru (TKG) PNSD
8;1;01;03;04;001;Beban TKG PNSD
8;1;01;03;05;;"Beban
PNSD"
8;1;01;03;07;;Beban
8;1;01;03;07;001;Beban
8;1;01;04;01;001;Beban Uang Representasi DPRD
8;1;01;04;02;;Beban Tunjangan Keluarga DPRD
8;1;01;04;02;001;Beban Tunjangan Keluarga DPRD
8;1;01;04;03;;Beban Tunjangan Beras DPRD
8;1;01;04;03;001;Beban Tunjangan Beras DPRD
8;1;01;04;04;;Beban Uang Paket DPRD
8;1;01;04;04;001;Beban Uang Paket DPRD
8;1;01;04;05;;Beban Tunjangan Jabatan DPRD
8;1;01;04;05;001;Beban Tunjangan Jabatan DPRD
8;1;01;04;06;;Beban Tunjangan Alat Kelengkapan DPRD
8;1;01;04;06;001;Beban Tunjangan Alat Kelengkapan DPRD
8;1;01;04;07;;"Beban
DPRD"
8;1;01;04;07;001;"Beban
DPRD"
8;1;01;04;08;;Beban
8;1;01;04;08;001;Beban
8;1;01;04;12;;"Beban Tunjangan Kesejahteraan Pimpinan dan
Anggota DPRD"
8;1;01;04;12;001;Beban Jaminan Kesehatan DPRD
8;1;01;04;12;002;Beban Jaminan Kecelakaan Kerja DPRD
8;1;01;04;12;003;Beban Jaminan Kematian DPRD
8;1;01;04;12;004;Beban Tunjangan Perumahan DPRD
8;1;01;04;13;;Beban Tunjangan Transportasi DPRD
8;1;01;04;13;001;Beban Tunjangan Transportasi DPRD
8;1;01;04;14;;Beban Uang Jasa Pengabdian DPRD
8;1;01;04;14;001;Beban Uang Jasa Pengabdian DPRD
8;1;01;05;;;Beban Gaji dan Tunjangan KDH/WKDH
8;1;01;05;01;;Beban Gaji Pokok KDH/WKDH
8;1;01;05;01;001;Beban Gaji Pokok KDH/WKDH
8;1;01;05;02;;Beban Tunjangan Keluarga KDH/WKDH
8;1;01;05;02;001;Beban Tunjangan Keluarga KDH/WKDH
8;1;01;05;03;;Beban Tunjangan Jabatan KDH/WKDH
8;1;01;05;03;001;Beban Tunjangan Jabatan KDH/WKDH
8;1;01;05;04;;Beban Tunjangan Beras KDH/WKDH
8;1;01;05;04;001;Beban Tunjangan Beras KDH/WKDH
8;1;01;05;05;;"Beban Tunjangan PPh/Tunjangan Khusus
KDH/WKDH"
8;1;01;05;05;001;"Beban Tunjangan PPh/Tunjangan Khusus
KDH/WKDH"
8;1;01;05;06;;Beban Pembulatan Gaji KDH/WKDH
8;1;01;05;06;001;Beban Pembulatan Gaji KDH/WKDH
8;1;01;05;07;;Beban Iuran Jaminan Kesehatan KDH/WKDH
8;1;01;05;07;001;Beban Iuran Jaminan Kesehatan KDH/WKDH
8;1;01;05;08;;"Beban Iuran Jaminan Kecelakaan Kerja
KDH/WKDH"
8;1;01;05;08;001;"Beban Iuran Jaminan Kecelakaan Kerja
KDH/WKDH"
8;1;01;05;09;;Beban Iuran Jaminan Kematian KDH/WKDH
8;1;01;05;09;001;Beban Iuran Jaminan Kematian KDH/WKDH
8;1;01;05;10;;"Beban Insentif bagi KDH/WKDH atas
Pemungutan Pajak Daerah"
8;1;01;05;10;001;"Beban Insentif bagi KDH/WKDH atas
Pemungutan Pajak Kendaraan Bermotor"
8;1;01;05;10;002;"Beban Insentif bagi KDH/WKDH atas
Pemungutan Bea Balik Nama Kendaraan
Bermotor"
8;1;01;05;10;003;"Beban Insentif bagi KDH/WKDH atas
Pemungutan Pajak Bahan Bakar Kendaraan
Bermotor"
8;1;01;05;10;004;"Beban Insentif bagi KDH/WKDH atas
Pemungutan Pajak Air Permukaan"
8;1;01;05;10;005;"Beban Insentif bagi KDH/WKDH atas
Pemungutan Pajak Rokok"
8;1;01;05;10;006;"Beban Insentif bagi KDH/WKDH atas
Pemungutan Pajak Hotel"
8;1;01;05;10;007;"Beban Insentif bagi KDH/WKDH atas
Pemungutan Pajak Restoran"
8;1;01;05;10;008;"Beban Insentif bagi KDH/WKDH atas
Pemungutan Pajak Hiburan"
8;1;01;05;10;009;"Beban Insentif bagi KDH/WKDH atas
Pemungutan Pajak Reklame"
8;1;01;05;10;010;"Beban Insentif bagi KDH/WKDH atas
Pemungutan Pajak Penerangan Jalan"
8;1;01;05;10;011;"Beban Insentif bagi KDH/WKDH atas
Pemungutan Pajak Parkir"
8;1;01;05;10;012;"Beban Insentif bagi KDH/WKDH atas
Pemungutan Pajak Air Tanah"
8;1;01;05;10;013;"Beban Insentif bagi KDH/WKDH atas
Pemungutan Pajak Sarang Burung Walet"
8;1;01;05;10;014;"Beban Insentif bagi KDH/WKDH atas
Pemungutan Pajak Mineral Logam dan Bukan
Batuan"
8;1;01;05;10;015;"Beban Insentif bagi KDH/WKDH atas
Pemungutan Pajak Bumi dan Bangunan
Perdesaan dan Perkotaan"
8;1;01;05;10;016;"Beban Insentif bagi KDH/WKDH atas
Pemungutan Bea Perolehan Hak atas Tanah
dan Bangunan"
8;1;01;05;11;;Beban
8;1;01;05;11;001;Beban
8;1;01;05;11;002;Beban
8;1;01;05;11;003;Beban
8;1;01;05;11;004;Beban
8;1;01;05;11;005;Beban
8;1;01;05;11;006;"Beban Insentif bagi KDH/WKDH atas
Pemungutan Retribusi Jasa Umum-Pengujian
Kendaraan Bermotor"
8;1;01;05;11;007;"Beban Insentif bagi KDH/WKDH atas
Pemungutan Retribusi Jasa Umum-Pemeriksaan Alat Pemadam Kebakaran"
8;1;01;05;11;008;"Beban Insentif bagi KDH/WKDH atas
Pemungutan Retribusi Jasa Umum-Penggantian Biaya Cetak Peta"
8;1;01;05;11;009;"Beban Insentif bagi KDH/WKDH atas
Pemungutan Retribusi Jasa Umum-Penyediaan
dan/atau Penyedotan Kakus"
8;1;01;05;11;010;"Beban Insentif bagi KDH/WKDH atas
Pemungutan Retribusi Jasa Umum-Pengolahan
Limbah Cair"
8;1;01;05;11;011;"Beban Insentif bagi KDH/WKDH atas
Pemungutan Retribusi Jasa Umum-Pelayanan
Tera/Tera Ulang"
8;1;01;05;11;012;"Beban Insentif bagi KDH/WKDH atas
Pemungutan Retribusi Jasa Umum-Pelayanan
Pendidikan"
8;1;01;05;11;013;"Insentif bagi atas KDH/WKDH Beban
Retribusi Umum- Jasa Pemungutan
Pengawasan dan Pengendalian Menara
Telekomunikasi"
8;1;01;05;11;014;"Beban Insentif bagi KDH/WKDH atas
Pemungutan Retribusi Jasa Usaha-Pemakaian
Kekayaan Daerah"
8;1;01;05;11;015;"Beban Insentif bagi KDH/WKDH atas
Pemungutan Retribusi Jasa Usaha-Pasar Grosir
dan/atau Pertokoan"
8;1;01;05;11;016;"Beban Insentif bagi KDH /WKDH atas
Pemungutan Retribusi Jasa Usaha-Tempat
Pelelangan"
8;1;01;05;11;017;"Beban Insentif bagi KDH/WKDH atas
Pemungutan Retribusi Jasa Usaha-Terminal"
8;1;01;05;11;018;"Beban Insentif bagi KDH /WKDH atas
Pemungutan Retribusi Jasa Usaha-Tempat
Khusus Parkir"
8;1;01;05;11;019;"Beban Insentif bagi KDH /WKDH atas
Pemungutan Retribusi Jasa Usaha-Tempat
Penginapan/Pesanggrahan/Vila"
8;1;01;05;11;020;"Beban Insentif bagi KDH/WKDH atas
Pemungutan Retribusi Jasa Usaha-Rumah
Potong Hewan"
8;1;01;05;11;021;"Beban Insentif bagi KDH/WKDH atas
Pemungutan Retribusi Jasa Usaha-Pelayanan
Kepelabuhan"
8;1;01;05;11;022;"Beban Insentif bagi KDH/WKDH atas
Pemungutan Retribusi Jasa Usaha-Tempat
Rekreasi dan Olahraga"
8;1;01;05;11;023;"Beban Insentif bagi KDH/WKDH atas
Pemungutan Retribusi Jasa Usaha-Penyeberangan Air"
8;1;01;05;11;024;"Beban Insentif bagi KDH/WKDH atas
Pemungutan Retribusi Jasa Usaha-Penjualan
Produksi Usaha Daerah"
8;1;01;05;11;025;"Beban Insentif bagi KDH/ WKDH atas
Pemungutan Retribusi Perizinan Tertentu-Izin
Mendirikan Bangunan bagi KDH/WKDH"
8;1;01;05;11;026;"Beban Insentif bagi KDH/ WKDH atas
Pemungutan Retribusi Perizinan Tertentu-Izin
Tempat Penjualan Minuman Beralkohol"
8;1;01;05;11;027;"Beban Insentif bagi KDH/WKDH atas
Pemungutan Retribusi Perizinan Tertentu-Izin
Trayek untuk Menyediakan Pelayanan
Angkutan Umum"
8;1;01;05;11;028;"Beban Insentif bagi KDH/ WKDH atas
Pemungutan Retribusi Perizinan Tertentu-Izin
Usaha Perikanan"
8;1;01;05;11;029;"Beban Insentif bagi KDH/WKDH atas
Pemungutan Retribusi Perizinan Tertentu-Pengendalian Lalu Lintas"
8;1;01;05;11;030;"Beban Insentif bagi KDH/WKDH atas
Pemungutan Retribusi Perizinan Tertentu-Perpanjangan Izin Mempekerjakan Tenaga
Kerja Asing (IMTA)"
8;1;01;06;;;"Beban Penerimaan Lainnya Pimpinan DPRD
serta KDH/WKDH"
8;1;01;06;01;;Beban Dana Operasional Pimpinan DPRD
8;1;01;06;01;001;Beban Dana Operasional Pimpinan DPRD
8;1;01;06;02;;Beban Dana Operasional KDH/WKDH
8;1;01;06;02;001;Beban Dana Operasional KDH/WKDH
8;1;02;;;;Beban Barang dan Jasa
8;1;02;01;;;Beban Barang
8;1;02;01;01;004;"Beban
Lainnya"
8;1;02;01;01;008;Beban Pengisian Tabung Gas
8;1;02;01;01;009;Beban Alat Laboratorium
8;1;02;01;01;010;Beban Alat Rumah Tangga Kantor
8;1;02;01;01;011;Beban Hadiah Lomba/Penghargaan/Suvenir
8;1;02;01;01;012;"Beban Alat Tulis Kantor Sarana Teknologi
Informasi"
8;1;02;01;01;013;Beban Perkakas Kerja
8;1;02;01;01;014;Beban Alat Kesehatan Pakai Habis
8;1;02;01;01;015;Beban Dokumentasi, Dekorasi, dan Publikasi
8;1;02;01;01;016;Beban Perlengkapan Penerangan Jalan Umum
8;1;02;01;01;017;Beban Bahan Peraga
8;1;02;01;01;018;Beban Tong Sampah
8;1;02;01;01;019;"Beban Barang Pakai Habis Pendidikan dan
Keterampilan"
8;1;02;01;01;020;Beban Barang Pakai Habis Kesehatan
8;1;02;01;01;021;Beban Barang Pakai Habis Kebersihan
8;1;02;01;01;024;"Beban
Bencana"
8;1;02;01;01;028;Beban
8;1;02;01;01;031;"Beban
Air"
8;1;02;01;01;035;Beban Barang Pakai Habis Sandang
8;1;02;01;01;036;Beban Barang Pakai Habis Pangan
8;1;02;01;01;037;"Beban Barang Pakai Habis Teknologi Informasi
Komunikasi"
8;1;02;01;02;;Beban Bahan/Material
8;1;02;01;02;001;Beban Bahan Baku Bangunan
8;1;02;01;02;002;Beban Bahan/Bibit Tanaman
8;1;02;01;02;003;Beban Bibit Ternak
8;1;02;01;02;004;Beban Bahan Obat-Obatan
8;1;02;01;02;011;"Beban
Khusus"
8;1;02;01;02;013;Beban Ban Alat-Alat Berat
8;1;02;01;02;014;Beban Aki Kendaraan Dinas Operasional
8;1;02;01;02;015;Beban Aki Sepeda Motor Dinas Operasional
8;1;02;01;02;016;Beban Aki Alat-Alat Berat
8;1;02;01;02;017;"Beban Suku Cadang Kendaraan Dinas
Operasional"
8;1;02;01;02;018;"Beban Suku Cadang Kendaraan Dinas
Operasional Khusus"
8;1;02;01;02;019;"Beban Suku Cadang Sepeda Motor Dinas
Operasional"
8;1;02;01;02;021;"Beban
Sungai"
8;1;02;01;02;023;"Beban
Khusus"
8;1;02;01;02;028;Beban
8;1;02;01;02;029;"Beban
Khusus"
8;1;02;01;04;;Beban Makanan dan Minuman
8;1;02;01;04;001;Beban Makanan dan Minuman Harian Pegawai
8;1;02;01;04;002;Beban Makanan dan Minuman Rapat
8;1;02;01;04;003;Beban Makanan dan Minuman Tamu
8;1;02;01;04;004;"Beban Makanan dan Minuman
Peserta/Petugas/ Panitia"
8;1;02;01;04;005;Beban Makanan dan Minuman Lembur
8;1;02;01;04;006;"Beban Makanan dan Minuman Pemberian
Makanan Tambahan pada Pos Pelayanan
Terpadu"
8;1;02;01;05;;Beban Pakaian Dinas dan Atributnya
8;1;02;01;05;001;Beban Pakaian Dinas KDH dan WKDH
8;1;02;01;05;002;Beban Pakaian Sipil Harian (PSH)
8;1;02;01;05;003;Beban Pakaian Sipil Lengkap (PSL)
8;1;02;01;05;004;Beban Pakaian Dinas Harian (PDH)
8;1;02;01;05;005;Beban Pakaian Dinas Lapangan (PDL)
8;1;02;01;05;006;Beban Pakaian Sipil Resmi (PSR)
8;1;02;01;06;;Beban Pakaian Kerja
8;1;02;01;06;001;Beban Pakaian Kerja Lapangan
8;1;02;01;06;002;Beban Pakaian Kerja Laboratorium
8;1;02;01;06;003;Beban Pakaian Kerja Bengkel
8;1;02;01;07;;Beban Pakaian Khusus dan Hari-Hari Tertentu
8;1;02;01;07;001;Beban Pakaian KORPRI
8;1;02;01;07;002;Beban Pakaian Adat Daerah
8;1;02;01;07;003;Beban Pakaian Batik Tradisional
8;1;02;01;07;004;Beban Pakaian Olahraga
8;1;02;01;07;005;Beban Pakaian Paskibraka
8;1;02;01;07;005;Beban Pakaian Jas/Safari
8;1;02;02;;;Beban Jasa
8;1;02;02;01;;Beban Jasa Kantor
8;1;02;02;01;001;"Beban Jasa Penanggungjawab Pengelola
Keuangan"
8;1;02;02;01;002;Beban Jasa Pengadaan Barang dan Jasa
8;1;02;02;01;003;Beban Jasa Perangkat UKPBJ
8;1;02;02;01;004;"Beban Jasa Pengelolaan BMD yang Tidak
Menghasilkan Pendapatan"
8;1;02;02;01;005;Beban Jasa Pengurus/Penyimpan BMD
8;1;02;02;01;006;"Beban Jasa Tim Pelaksana Kegiatan dan
Sekretariat Tim Pelaksana Kegiatan"
8;1;02;02;01;007;"Beban Jasa Pemberi Keterangan Ahli, Saksi
Ahli dan Beracara"
8;1;02;02;01;008;Beban Jasa Penyuluh Non ASN
8;1;02;02;01;009;Beban Jasa Rohaniawan
8;1;02;02;01;010;"Beban Jasa Narasumber/Moderator/Pembawa
Acara/ Dirijen/Pembaca Doa"
8;1;02;02;01;017;"Beban
Lelang"
8;1;02;02;01;019;Beban Kawat/Faksimili/Internet/Pos
8;1;02;02;01;020;Beban Paket/Pengiriman
8;1;02;02;01;021;Beban Sertifikasi
8;1;02;02;01;022;Beban Jasa Pelaksanaan Transaksi Keuangan
8;1;02;02;01;023;"Beban Jasa Administrasi Pemungutan Pajak
Penerangan Jalan Umum"
8;1;02;02;01;024;"Beban Jasa Administrasi Pemungutan Pajak
Bahan Bakar Kendaraan Bermotor"
8;1;02;02;01;025;Beban Jasa Kebersihan (Cleaning Service)
8;1;02;02;01;026;Beban Rekening Penerangan Jalan Umum
8;1;02;02;01;027;Beban Jasa Pengukuran Tanah
8;1;02;02;01;028;Beban Jasa Jalan/Tol
8;1;02;02;01;029;"Beban Jasa Pemasangan Instalasi Telepon, Air,
dan Listrik"
8;1;02;02;01;030;Beban Penambahan Daya
8;1;02;02;01;031;Beban Registrasi/Keanggotaan
8;1;02;02;01;032;Beban Perawatan Pasien Tidak Mampu
8;1;02;02;01;033;"Beban Penguburan Jenazah Masyarakat Tidak
Mampu"
8;1;02;02;01;034;Beban Pembayaran Pajak, Bea dan Perizinan
8;1;02;02;01;035;Beban Jasa Pemindahan Benda Bersejarah
8;1;02;02;01;036;Beban Pelayanan Santunan Sosial
8;1;02;02;01;037;Beban SPP Siswa Kurang Mampu
8;1;02;02;01;038;Beban Pelayanan Kesehatan Korban Bencana
8;1;02;02;01;039;Beban Jasa Pengolahan Sampah
8;1;02;02;01;040;"Beban Jasa Pengambilan/Pengumpulan/
Pengangkutan Sampah"
8;1;02;02;01;041;Beban Jasa Analisa Laboratorium
8;1;02;02;01;042;Beban Jasa Operator Bus Sekolah
8;1;02;02;01;043;Beban Jasa Pelayanan Pengisian BBG/BBM
8;1;02;02;01;044;"Beban Jasa Pencucian Pakaian/Alat
Kesenian/Rumah Tangga"
8;1;02;02;01;045;Beban Jasa Pengurusan Perkara Hukum
8;1;02;02;01;046;Beban Jasa Boga
8;1;02;02;01;047;Beban Jasa Penyedia Tenaga Kerja
8;1;02;02;01;048;"Beban Jasa Asuransi, Perbankan, dan
Keuangan"
8;1;02;02;01;049;"Beban Jasa Layanan Kesehatan, Pendidikan,
Pengembangan Sumber Daya Manusia, dan
Kependudukan"
8;1;02;02;01;050;"Beban Jasa Penerangan, Iklan/Reklame, Film,
dan Pemotretan"
8;1;02;02;01;051;"Beban Jasa Pembersihan, Pengendalian Hama,
dan Fumigasi"
8;1;02;02;01;052;"Beban Jasa Pengepakan, Pengangkutan,
Pengurusan, dan Penyampaian Barang"
8;1;02;02;01;053;Beban Jasa Penjahitan/Konveksi
8;1;02;02;01;054;Beban Jasa Impor/Ekspor
8;1;02;02;01;055;Beban Jasa Penulisan dan Penerjemahan
8;1;02;02;01;056;Beban Jasa Penyewaan
8;1;02;02;01;057;Beban Jasa Penyelaman
8;1;02;02;01;058;Beban Jasa Akomodasi
8;1;02;02;01;059;Beban Jasa Angkutan Penumpang
8;1;02;02;01;064;"Beban
Daerah)"
8;1;02;02;01;065;"Beban
Daerah)"
8;1;02;02;01;067;"Beban Jasa Pemeriksaan Penunjang (Khusus
Pimpinan Daerah)"
8;1;02;02;01;068;"Beban Jasa Perawatan Kesehatan dan
Kebugaran (Khusus Pimpinan Daerah)"
8;1;02;02;01;069;"Beban Perawatan Pasien Jaminan
Pemeliharaan Kesehatan"
8;1;02;02;01;070;Beban Pelayanan Keluarga Berencana
8;1;02;02;01;071;"Beban Jasa Operator dan Petugas Penanganan
Angkutan Kebersihan"
8;1;02;02;01;072;Beban Jasa Advokat Bidang Perdata
8;1;02;02;01;073;Beban Jasa Advokat Bidang TUN
8;1;02;02;01;074;Beban Jasa Advokat Bidang Pidana
8;1;02;02;01;075;Beban Jasa Operator Teknisi
8;1;02;02;01;076;Beban Pengolahan Air Limbah
8;1;02;02;01;077;"Beban Ganti Rugi kepada Pihak Ketiga Akibat
Kecelakaan Lalu Lintas"
8;1;02;02;01;078;Beban Jasa Konversi Aplikasi/Sistem Informasi
8;1;02;02;01;079;"Beban Jasa Teknologi Informasi dan
Kehumasan"
8;1;02;02;01;080;"Beban Jasa Petugas Penunjang Kegiatan
Kantor /Lapangan melalui Perjanjian/Perikatan"
8;1;02;02;01;081;Beban Jasa Pemotongan Reklame
8;1;02;02;01;082;Beban Jasa Operator Kapal Penyeberangan
8;1;02;02;01;083;Beban Jasa Tiketing
8;1;02;02;01;084;Beban Jasa Kontribusi Asosiasi
8;1;02;02;02;;Beban Jasa Asuransi
8;1;02;02;02;001;Beban Asuransi Kesehatan
8;1;02;02;02;002;Beban Asuransi Barang Milik Daerah
8;1;02;02;03;;Beban Sewa Rumah/Gedung/Gudang/Parkir
8;1;02;02;03;001;Beban Sewa Rumah Jabatan/Rumah Dinas
8;1;02;02;03;002;Beban Sewa Gedung/Kantor/Tempat
8;1;02;02;04;;Beban Sewa Sarana Mobilitas
8;1;02;02;04;001;Beban Sewa Sarana Mobilitas Darat
8;1;02;02;04;002;Beban Sewa Sarana Mobilitas Air
8;1;02;02;04;003;Beban Sewa Sarana Mobilitas Udara
8;1;02;02;05;;Beban Sewa Alat Berat
8;1;02;02;05;001;Beban Sewa Ekskavator
8;1;02;02;05;002;Beban Sewa Buldoser
8;1;02;02;05;003;Beban Sewa Dump Truck
8;1;02;02;05;004;Beban Sewa Mesin Giling
8;1;02;02;05;005;Beban Sewa Shovel Loader
8;1;02;02;05;006;Beban Sewa Tyre Roler
8;1;02;02;05;007;Beban Sewa Asphalt Finisher
8;1;02;02;05;008;Beban Sewa Direksi Kit
8;1;02;02;05;009;Beban Sewa Generator Set
8;1;02;02;05;010;Beban Sewa Kontainer/Trailer
8;1;02;02;06;;"Beban
Kantor"
8;1;02;02;06;007;"Beban Sewa OS/Hardware/Software/Jaringan
Komputer dan Lainnya"
8;1;02;02;06;008;Beban Sewa Sound System
8;1;02;02;06;009;Beban Sewa Alat Kesenian
8;1;02;02;06;010;Beban Sewa Alat Olahraga
8;1;02;02;06;011;Beban Sewa Alat Kerja
8;1;02;02;06;012;Beban Sewa Level/Panggung
8;1;02;02;06;013;Beban Sewa Alat/Peraga
8;1;02;02;07;;Beban Jasa Konsultansi
8;1;02;02;07;001;Beban Jasa Konsultansi Penelitian
8;1;02;02;07;002;Beban Jasa Konsultansi Perencanaan
8;1;02;02;07;003;Beban Jasa Konsultansi Teknologi Informasi
8;1;02;02;07;004;Beban Jasa Konsultansi Pengawasan
8;1;02;02;07;005;Beban Jasa Konsultansi Event Organizer
8;1;02;02;07;006;"Beban Jasa Konsultansi Manajemen/
Keuangan /SDM"
8;1;02;02;07;007;"Beban Jasa Konsultansi Hukum/Politik/
Ekonomi /Sosial/Budaya"
8;1;02;02;08;;"Beban
Payment)"
8;1;02;02;08;001;Beban
8;1;02;02;08;002;Beban
8;1;02;02;08;003;"Payment)
Irigasi"
8;1;02;02;08;004;Beban
8;1;02;02;08;005;Beban
8;1;02;02;08;006;Beban
8;1;02;02;08;009;Beban
8;1;02;02;08;010;"Beban Jasa Ketersediaan Layanan (Availibility
Payment) Infrastruktur Minyak dan Gas Bumi
dan Energi Terbarukan"
8;1;02;02;08;011;"Beban Jasa Ketersediaan Layanan (Availibility
Payment) Infrastruktur Konservasi Energi"
8;1;02;02;08;012;"Beban Jasa Ketersediaan Layanan (Availibility
Payment) Infrastruktur Fasilitas Perkotaan"
8;1;02;02;08;013;"Beban Jasa Ketersediaan Layanan (Availibility
Payment) Infrastruktur Fasilitas Pendidikan"
8;1;02;02;08;014;"Beban Jasa Ketersediaan Layanan (Availibility
Payment) Infrastruktur Fasilitas Sarana dan
Prasarana Olahraga serta Kesenian"
8;1;02;02;08;015;"Beban Jasa Ketersediaan Layanan (Availibility
Payment) Infrastruktur Kawasan"
8;1;02;02;08;016;"Beban Jasa Ketersediaan Layanan (Availibility
Payment) Infrastruktur Pariwisata"
8;1;02;02;08;017;"Beban Jasa Ketersediaan Layanan (Availibility
Payment) Infrastruktur Kesehatan"
8;1;02;02;08;018;"Beban Jasa Ketersediaan Layanan (Availibility
Payment) Infrastruktur Lembaga
Pemasyarakatan"
8;1;02;02;08;019;"Beban Jasa Ketersediaan Layanan (Availibility
Payment) Infrastruktur Perumahan Rakyat"
8;1;02;02;09;;Beban Beasiswa Pendidikan PNS
8;1;02;02;09;001;Beban Beasiswa Tugas Belajar S1
8;1;02;02;09;002;Beban Beasiswa Tugas Belajar S2
8;1;02;02;09;003;Beban Beasiswa Tugas Belajar S3
8;1;02;02;10;;"Beban Kursus, Pelatihan, Sosialisasi dan
Bimbingan Teknis PNS/PPPK"
8;1;02;02;10;001;Beban Kursus-Kursus Singkat/Pelatihan
8;1;02;02;10;002;Beban Sosialisasi
8;1;02;02;10;003;Beban Bimbingan Teknis
8;1;02;02;10;004;Beban Diklat Kepemimpinan
8;1;02;02;11;;"Beban Jasa Insentif Pemungutan Pajak Daerah
bagi Pegawai Non ASN"
8;1;02;02;11;001;"Beban Insentif bagi Pegawai Non ASN atas
Pemungutan Pajak Kendaraan Bermotor"
8;1;02;02;11;002;"Beban Insentif bagi Pegawai Non ASN atas
Pemungutan Bea Balik Nama Kendaraan
Bermotor"
8;1;02;02;11;003;"Beban Insentif bagi Pegawai Non ASN atas
Pemungutan Pajak Bahan Bakar Kendaraan
Bermotor"
8;1;02;02;11;004;"Beban Insentif bagi Pegawai Non ASN atas
Pemungutan Pajak Air Permukaan"
8;1;02;02;11;005;"Beban Insentif bagi Pegawai Non ASN atas
Pemungutan Pajak Rokok"
8;1;02;02;11;006;"Beban Insentif bagi Pegawai Non ASN atas
Pemungutan Pajak Hotel"
8;1;02;02;11;007;"Beban Insentif bagi Pegawai Non ASN atas
Pemungutan Pajak Restoran"
8;1;02;02;11;008;"Beban Insentif bagi Pegawai Non ASN atas
Pemungutan Pajak Hiburan"
8;1;02;02;11;009;"Beban Insentif bagi Pegawai Non ASN atas
Pemungutan Pajak Reklame"
8;1;02;02;11;010;"Beban Insentif bagi Pegawai Non ASN atas
Pemungutan Pajak Penerangan Jalan"
8;1;02;02;11;011;"Beban Insentif bagi Pegawai Non ASN atas
Pemungutan Pajak Parkir"
8;1;02;02;11;012;"Beban Insentif bagi Pegawai Non ASN atas
Pemungutan Pajak Air Tanah"
8;1;02;02;11;013;"Beban Insentif bagi Pegawai Non ASN atas
Pemungutan Pajak Sarang Burung Walet"
8;1;02;02;11;014;"Beban Insentif bagi Pegawai Non ASN atas
Pemungutan Pajak Mineral Bukan Logam dan
Batuan"
8;1;02;02;11;015;"Beban Insentif bagi Pegawai Non ASN atas
Pemungutan Pajak Bumi dan Bangunan
Perdesaan dan Perkotaan"
